ts,server,online,count
1781616977,AltarExtra,1,22
1781616977,TechMines,1,209
1781616977,Altarly,1,9
1781616977,CreakGens,1,27
1781616977,DovyGens,1,26
1781617103,AltarExtra,1,22
1781617103,TechMines,1,210
1781617103,Altarly,1,13
1781617103,CreakGens,1,29
1781617103,DovyGens,1,25
1781617230,AltarExtra,1,23
1781617230,TechMines,1,211
1781617230,Altarly,1,13
1781617230,CreakGens,1,28
1781617230,DovyGens,1,25
1781617338,AltarExtra,1,21
1781617338,TechMines,1,210
1781617338,Altarly,1,13
1781617338,CreakGens,1,26
1781617338,DovyGens,1,25
1781617455,AltarExtra,1,22
1781617455,TechMines,1,210
1781617455,Altarly,1,12
1781617455,CreakGens,1,27
1781617455,DovyGens,1,25
1781617587,AltarExtra,1,21
1781617587,TechMines,1,208
1781617587,Altarly,1,13
1781617587,CreakGens,1,27
1781617587,DovyGens,1,7
1781617696,AltarExtra,1,20
1781617696,TechMines,1,206
1781617696,Altarly,1,13
1781617696,CreakGens,1,27
1781617696,DovyGens,1,8
1781617832,AltarExtra,1,19
1781617832,TechMines,1,204
1781617832,Altarly,1,11
1781617832,CreakGens,1,27
1781617832,DovyGens,1,9
1781617936,AltarExtra,1,19
1781617936,TechMines,1,207
1781617936,Altarly,1,12
1781617936,CreakGens,1,28
1781617936,DovyGens,1,9
1781618065,AltarExtra,1,18
1781618065,TechMines,1,204
1781618065,Altarly,1,12
1781618065,CreakGens,1,33
1781618065,DovyGens,1,10
1781618184,AltarExtra,1,22
1781618184,TechMines,1,202
1781618184,Altarly,1,12
1781618184,CreakGens,1,34
1781618184,DovyGens,1,11
1781618305,AltarExtra,1,26
1781618305,TechMines,1,197
1781618305,Altarly,1,11
1781618305,CreakGens,1,32
1781618305,DovyGens,1,12
1781618435,AltarExtra,1,29
1781618435,TechMines,1,194
1781618435,Altarly,1,12
1781618435,CreakGens,1,31
1781618435,DovyGens,1,14
1781618539,AltarExtra,1,29
1781618539,TechMines,1,195
1781618539,Altarly,1,13
1781618539,CreakGens,1,32
1781618539,DovyGens,1,14
1781618656,AltarExtra,1,28
1781618656,TechMines,1,189
1781618656,Altarly,1,13
1781618656,CreakGens,1,30
1781618656,DovyGens,1,14
1781618774,AltarExtra,1,31
1781618774,TechMines,1,189
1781618774,Altarly,1,12
1781618774,CreakGens,1,28
1781618774,DovyGens,1,14
1781618897,AltarExtra,1,31
1781618897,TechMines,1,189
1781618897,Altarly,1,12
1781618897,CreakGens,1,24
1781618897,DovyGens,1,13
1781619027,AltarExtra,1,32
1781619027,TechMines,1,191
1781619027,Altarly,1,14
1781619027,CreakGens,1,24
1781619027,DovyGens,1,13
1781619137,AltarExtra,1,33
1781619137,TechMines,1,191
1781619137,Altarly,1,15
1781619137,CreakGens,1,26
1781619137,DovyGens,1,13
1781619258,AltarExtra,1,35
1781619258,TechMines,1,190
1781619258,Altarly,1,17
1781619258,CreakGens,1,22
1781619258,DovyGens,1,13
1781619381,AltarExtra,1,35
1781619381,TechMines,1,191
1781619381,Altarly,1,17
1781619381,CreakGens,1,24
1781619381,DovyGens,1,15
1781619497,AltarExtra,1,35
1781619497,TechMines,1,188
1781619497,Altarly,1,17
1781619497,CreakGens,1,24
1781619497,DovyGens,1,13
1781619622,AltarExtra,1,35
1781619622,TechMines,1,188
1781619622,Altarly,1,17
1781619622,CreakGens,1,22
1781619622,DovyGens,1,14
1781619741,AltarExtra,1,33
1781619741,TechMines,1,192
1781619741,Altarly,1,18
1781619741,CreakGens,1,23
1781619741,DovyGens,1,15
1781619863,AltarExtra,1,28
1781619863,TechMines,1,193
1781619863,Altarly,1,17
1781619863,CreakGens,1,22
1781619863,DovyGens,1,16
1781619986,AltarExtra,1,31
1781619986,TechMines,1,192
1781619986,Altarly,1,19
1781619986,CreakGens,1,21
1781619986,DovyGens,1,14
1781620099,AltarExtra,1,31
1781620099,TechMines,1,196
1781620099,Altarly,1,17
1781620099,CreakGens,1,22
1781620099,DovyGens,1,16
1781620236,AltarExtra,1,34
1781620236,TechMines,1,197
1781620236,Altarly,1,19
1781620236,CreakGens,1,24
1781620236,DovyGens,1,15
1781620343,AltarExtra,1,35
1781620343,TechMines,1,197
1781620343,Altarly,1,19
1781620343,CreakGens,1,25
1781620343,DovyGens,1,14
1781620463,AltarExtra,1,38
1781620463,TechMines,1,201
1781620463,Altarly,1,18
1781620463,CreakGens,1,24
1781620463,DovyGens,1,15
1781620578,AltarExtra,1,36
1781620578,TechMines,1,202
1781620578,Altarly,1,21
1781620578,CreakGens,1,26
1781620578,DovyGens,1,15
1781620708,AltarExtra,1,35
1781620708,TechMines,1,201
1781620708,Altarly,1,21
1781620708,CreakGens,1,25
1781620708,DovyGens,1,15
1781620829,AltarExtra,1,35
1781620829,TechMines,1,206
1781620829,Altarly,1,22
1781620829,CreakGens,1,22
1781620829,DovyGens,1,15
1781620942,AltarExtra,1,39
1781620942,TechMines,1,206
1781620942,Altarly,1,21
1781620942,CreakGens,1,24
1781620942,DovyGens,1,16
1781621067,AltarExtra,1,41
1781621067,TechMines,1,208
1781621067,Altarly,1,22
1781621067,CreakGens,1,24
1781621067,DovyGens,1,16
1781621187,AltarExtra,1,37
1781621187,TechMines,1,208
1781621187,Altarly,1,25
1781621187,CreakGens,1,24
1781621187,DovyGens,1,17
1781621299,AltarExtra,1,37
1781621299,TechMines,1,210
1781621299,Altarly,1,25
1781621299,CreakGens,1,26
1781621299,DovyGens,1,17
1781621421,AltarExtra,1,38
1781621421,TechMines,1,206
1781621421,Altarly,1,28
1781621421,CreakGens,1,27
1781621421,DovyGens,1,17
1781621537,AltarExtra,1,38
1781621537,TechMines,1,208
1781621537,Altarly,1,27
1781621537,CreakGens,1,28
1781621537,DovyGens,1,18
1781621666,AltarExtra,1,33
1781621666,TechMines,1,209
1781621666,Altarly,1,27
1781621666,CreakGens,1,29
1781621666,DovyGens,1,16
1781621789,AltarExtra,1,35
1781621789,TechMines,1,208
1781621789,Altarly,1,27
1781621789,CreakGens,1,27
1781621789,DovyGens,1,16
1781621904,AltarExtra,1,36
1781621904,TechMines,1,206
1781621904,Altarly,1,27
1781621904,CreakGens,1,28
1781621904,DovyGens,1,16
1781622043,AltarExtra,1,37
1781622043,TechMines,1,212
1781622043,Altarly,1,25
1781622043,CreakGens,1,29
1781622043,DovyGens,1,17
1781622139,AltarExtra,1,33
1781622139,TechMines,1,213
1781622139,Altarly,1,23
1781622139,CreakGens,1,30
1781622139,DovyGens,1,17
1781622262,AltarExtra,1,31
1781622262,TechMines,1,214
1781622262,Altarly,1,25
1781622262,CreakGens,1,29
1781622262,DovyGens,1,18
1781622375,AltarExtra,1,31
1781622375,TechMines,1,211
1781622375,Altarly,1,25
1781622375,CreakGens,1,29
1781622375,DovyGens,1,18
1781622507,AltarExtra,1,30
1781622507,TechMines,1,211
1781622507,Altarly,1,25
1781622507,CreakGens,1,29
1781622507,DovyGens,1,18
1781622629,AltarExtra,1,33
1781622629,TechMines,1,212
1781622629,Altarly,1,25
1781622629,CreakGens,1,28
1781622629,DovyGens,1,18
1781622747,AltarExtra,1,34
1781622747,TechMines,1,215
1781622747,Altarly,1,23
1781622747,CreakGens,1,31
1781622747,DovyGens,1,20
1781622865,AltarExtra,1,32
1781622865,TechMines,1,217
1781622865,Altarly,1,23
1781622865,CreakGens,1,31
1781622865,DovyGens,1,21
1781622986,AltarExtra,1,31
1781622986,TechMines,1,210
1781622986,Altarly,1,23
1781622986,CreakGens,1,33
1781622986,DovyGens,1,21
1781623109,AltarExtra,1,31
1781623109,TechMines,1,206
1781623109,Altarly,1,20
1781623109,CreakGens,1,30
1781623109,DovyGens,1,22
1781623232,AltarExtra,1,30
1781623232,TechMines,1,205
1781623232,Altarly,1,21
1781623232,CreakGens,1,31
1781623232,DovyGens,1,23
1781623347,AltarExtra,1,28
1781623347,TechMines,1,206
1781623347,Altarly,1,21
1781623347,CreakGens,1,31
1781623347,DovyGens,1,21
1781623463,AltarExtra,1,30
1781623463,TechMines,1,208
1781623463,Altarly,1,18
1781623463,CreakGens,1,30
1781623463,DovyGens,1,21
1781623580,AltarExtra,1,29
1781623580,TechMines,1,205
1781623580,Altarly,1,17
1781623580,CreakGens,1,28
1781623580,DovyGens,1,24
1781623703,AltarExtra,1,31
1781623703,TechMines,1,208
1781623703,Altarly,1,19
1781623703,CreakGens,1,30
1781623703,DovyGens,1,24
1781623826,AltarExtra,1,29
1781623826,TechMines,1,205
1781623826,Altarly,1,17
1781623826,CreakGens,1,31
1781623826,DovyGens,1,24
1781623942,AltarExtra,1,30
1781623942,TechMines,1,200
1781623942,Altarly,1,19
1781623942,CreakGens,1,30
1781623942,DovyGens,1,24
1781623976,AltarExtra,1,30
1781623976,TechMines,1,200
1781623976,Altarly,1,19
1781623976,CreakGens,1,30
1781623976,DovyGens,1,24
1781624071,AltarExtra,1,31
1781624071,TechMines,1,199
1781624071,Altarly,1,18
1781624071,CreakGens,1,32
1781624071,DovyGens,1,26
1781624178,AltarExtra,1,30
1781624178,TechMines,1,201
1781624178,Altarly,1,18
1781624178,CreakGens,1,31
1781624178,DovyGens,1,25
1781624299,AltarExtra,1,31
1781624299,TechMines,1,197
1781624299,Altarly,1,20
1781624299,CreakGens,1,32
1781624299,DovyGens,1,25
1781624430,AltarExtra,1,33
1781624430,TechMines,1,200
1781624430,Altarly,1,21
1781624430,CreakGens,1,33
1781624430,DovyGens,1,25
1781624543,AltarExtra,1,34
1781624543,TechMines,1,197
1781624543,Altarly,1,22
1781624543,CreakGens,1,32
1781624543,DovyGens,1,25
1781624679,AltarExtra,1,31
1781624679,TechMines,1,199
1781624679,Altarly,1,25
1781624679,CreakGens,1,35
1781624679,DovyGens,1,25
1781624774,AltarExtra,1,31
1781624774,TechMines,1,202
1781624774,Altarly,1,26
1781624774,CreakGens,1,36
1781624774,DovyGens,1,22
1781624900,AltarExtra,1,30
1781624900,TechMines,1,200
1781624900,Altarly,1,23
1781624900,CreakGens,1,34
1781624900,DovyGens,1,24
1781625028,AltarExtra,1,32
1781625028,TechMines,1,199
1781625028,Altarly,1,23
1781625028,CreakGens,1,36
1781625028,DovyGens,1,24
1781625143,AltarExtra,1,35
1781625143,TechMines,1,200
1781625143,Altarly,1,24
1781625143,CreakGens,1,35
1781625143,DovyGens,1,24
1781625260,AltarExtra,1,37
1781625260,TechMines,1,194
1781625260,Altarly,1,25
1781625260,CreakGens,1,35
1781625260,DovyGens,1,26
1781625385,AltarExtra,1,38
1781625385,TechMines,1,193
1781625385,Altarly,1,27
1781625385,CreakGens,1,34
1781625385,DovyGens,1,25
1781625496,AltarExtra,1,37
1781625496,TechMines,1,192
1781625496,Altarly,1,28
1781625496,CreakGens,1,32
1781625496,DovyGens,1,25
1781625633,AltarExtra,1,38
1781625633,TechMines,1,191
1781625633,Altarly,1,28
1781625633,CreakGens,1,32
1781625633,DovyGens,1,24
1781625742,AltarExtra,1,40
1781625742,TechMines,1,195
1781625742,Altarly,1,28
1781625742,CreakGens,1,31
1781625742,DovyGens,1,24
1781625860,AltarExtra,1,39
1781625860,TechMines,1,193
1781625860,Altarly,1,29
1781625860,CreakGens,1,31
1781625860,DovyGens,1,25
1781625978,AltarExtra,1,41
1781625978,TechMines,1,193
1781625978,Altarly,1,28
1781625978,CreakGens,1,31
1781625978,DovyGens,1,22
1781626107,AltarExtra,1,40
1781626107,TechMines,1,187
1781626107,Altarly,1,27
1781626107,CreakGens,1,33
1781626107,DovyGens,1,22
1781626224,AltarExtra,1,40
1781626224,TechMines,1,188
1781626224,Altarly,1,27
1781626224,CreakGens,1,30
1781626224,DovyGens,1,19
1781626337,AltarExtra,1,37
1781626337,TechMines,1,184
1781626337,Altarly,1,30
1781626337,CreakGens,1,31
1781626337,DovyGens,1,19
1781626466,AltarExtra,1,39
1781626466,TechMines,1,184
1781626466,Altarly,1,27
1781626466,CreakGens,1,32
1781626466,DovyGens,1,18
1781626587,AltarExtra,1,39
1781626587,TechMines,1,188
1781626587,Altarly,1,31
1781626587,CreakGens,1,31
1781626587,DovyGens,1,20
1781626704,AltarExtra,1,43
1781626704,TechMines,1,185
1781626704,Altarly,1,31
1781626704,CreakGens,1,31
1781626704,DovyGens,1,18
1781626830,AltarExtra,1,38
1781626830,TechMines,1,184
1781626830,Altarly,1,27
1781626830,CreakGens,1,28
1781626830,DovyGens,1,19
1781626939,AltarExtra,1,41
1781626939,TechMines,1,185
1781626939,Altarly,1,29
1781626939,CreakGens,1,29
1781626939,DovyGens,1,17
1781627058,AltarExtra,1,41
1781627058,TechMines,1,191
1781627058,Altarly,1,29
1781627058,CreakGens,1,29
1781627058,DovyGens,1,19
1781627327,AltarExtra,1,39
1781627327,TechMines,1,187
1781627327,Altarly,1,29
1781627327,CreakGens,1,30
1781627327,DovyGens,1,22
1781627341,AltarExtra,1,38
1781627341,TechMines,1,190
1781627341,Altarly,1,29
1781627341,CreakGens,1,30
1781627341,DovyGens,1,22
1781627432,AltarExtra,1,37
1781627432,TechMines,1,189
1781627432,Altarly,1,27
1781627432,CreakGens,1,28
1781627432,DovyGens,1,21
1781627601,AltarExtra,1,39
1781627601,TechMines,1,186
1781627601,Altarly,1,27
1781627601,CreakGens,1,28
1781627601,DovyGens,1,18
1781627656,AltarExtra,1,38
1781627656,TechMines,1,187
1781627656,Altarly,1,25
1781627656,CreakGens,1,26
1781627656,DovyGens,1,18
1781627776,AltarExtra,1,34
1781627776,TechMines,1,187
1781627776,Altarly,1,26
1781627776,CreakGens,1,29
1781627776,DovyGens,1,19
1781627898,AltarExtra,1,36
1781627898,TechMines,1,188
1781627898,Altarly,1,28
1781627898,CreakGens,1,32
1781627898,DovyGens,1,18
1781628024,AltarExtra,1,39
1781628024,TechMines,1,188
1781628024,Altarly,1,27
1781628024,CreakGens,1,38
1781628024,DovyGens,1,18
1781628147,AltarExtra,1,40
1781628147,TechMines,1,190
1781628147,Altarly,1,26
1781628147,CreakGens,1,37
1781628147,DovyGens,1,20
1781628263,AltarExtra,1,39
1781628263,TechMines,1,187
1781628263,Altarly,1,27
1781628263,CreakGens,1,37
1781628263,DovyGens,1,21
1781628385,AltarExtra,1,41
1781628385,TechMines,1,188
1781628385,Altarly,1,28
1781628385,CreakGens,1,33
1781628385,DovyGens,1,20
1781628499,AltarExtra,1,38
1781628499,TechMines,1,188
1781628499,Altarly,1,27
1781628499,CreakGens,1,32
1781628499,DovyGens,1,21
1781628622,AltarExtra,1,37
1781628622,TechMines,1,187
1781628622,Altarly,1,29
1781628622,CreakGens,1,32
1781628622,DovyGens,1,23
1781628746,AltarExtra,1,44
1781628746,TechMines,1,183
1781628746,Altarly,1,28
1781628746,CreakGens,1,30
1781628746,DovyGens,1,23
1781628858,AltarExtra,1,44
1781628858,TechMines,1,186
1781628858,Altarly,1,26
1781628858,CreakGens,1,29
1781628858,DovyGens,1,19
1781628985,AltarExtra,1,48
1781628985,TechMines,1,188
1781628985,Altarly,1,24
1781628985,CreakGens,1,30
1781628985,DovyGens,1,20
1781629106,AltarExtra,1,50
1781629106,TechMines,1,186
1781629106,Altarly,1,25
1781629106,CreakGens,1,30
1781629106,DovyGens,1,20
1781629224,AltarExtra,1,51
1781629224,TechMines,1,188
1781629224,Altarly,1,27
1781629224,CreakGens,1,29
1781629224,DovyGens,1,20
1781629341,AltarExtra,1,42
1781629341,TechMines,1,188
1781629341,Altarly,1,26
1781629341,CreakGens,1,27
1781629341,DovyGens,1,20
1781629465,AltarExtra,1,44
1781629465,TechMines,1,187
1781629465,Altarly,1,22
1781629465,CreakGens,1,28
1781629465,DovyGens,1,21
1781629579,AltarExtra,1,43
1781629579,TechMines,1,191
1781629579,Altarly,1,21
1781629579,CreakGens,1,29
1781629579,DovyGens,1,22
1781629703,AltarExtra,1,40
1781629703,TechMines,1,186
1781629703,Altarly,1,22
1781629703,CreakGens,1,32
1781629703,DovyGens,1,20
1781629824,AltarExtra,1,37
1781629824,TechMines,1,184
1781629824,Altarly,1,23
1781629824,CreakGens,1,32
1781629824,DovyGens,1,19
1781629937,AltarExtra,1,37
1781629937,TechMines,1,185
1781629937,Altarly,1,22
1781629937,CreakGens,1,30
1781629937,DovyGens,1,20
1781630059,AltarExtra,1,34
1781630059,TechMines,1,181
1781630059,Altarly,1,24
1781630059,CreakGens,1,32
1781630059,DovyGens,1,20
1781630179,AltarExtra,1,29
1781630179,TechMines,1,181
1781630179,Altarly,1,22
1781630179,CreakGens,1,33
1781630179,DovyGens,1,21
1781630301,AltarExtra,1,28
1781630301,TechMines,1,183
1781630301,Altarly,1,24
1781630301,CreakGens,1,33
1781630301,DovyGens,1,22
1781630421,AltarExtra,1,29
1781630421,TechMines,1,187
1781630421,Altarly,1,24
1781630421,CreakGens,1,36
1781630421,DovyGens,1,23
1781630535,AltarExtra,1,28
1781630535,TechMines,1,190
1781630535,Altarly,1,23
1781630535,CreakGens,1,37
1781630535,DovyGens,1,23
1781630665,AltarExtra,1,28
1781630665,TechMines,1,189
1781630665,Altarly,1,21
1781630665,CreakGens,1,38
1781630665,DovyGens,1,24
1781630784,AltarExtra,1,26
1781630784,TechMines,1,186
1781630784,Altarly,1,23
1781630784,CreakGens,1,39
1781630784,DovyGens,1,26
1781630904,AltarExtra,1,28
1781630904,TechMines,1,187
1781630904,Altarly,1,20
1781630904,CreakGens,1,37
1781630904,DovyGens,1,27
1781631024,AltarExtra,1,28
1781631024,TechMines,1,188
1781631024,Altarly,1,19
1781631024,CreakGens,1,38
1781631024,DovyGens,1,28
1781631138,AltarExtra,1,30
1781631138,TechMines,1,191
1781631138,Altarly,1,18
1781631138,CreakGens,1,37
1781631138,DovyGens,1,25
1781631257,AltarExtra,1,29
1781631257,TechMines,1,193
1781631257,Altarly,1,20
1781631257,CreakGens,1,41
1781631257,DovyGens,1,27
1781631381,AltarExtra,1,29
1781631381,TechMines,1,196
1781631381,Altarly,1,22
1781631381,CreakGens,1,41
1781631381,DovyGens,1,25
1781631503,AltarExtra,1,30
1781631503,TechMines,1,195
1781631503,Altarly,1,22
1781631503,CreakGens,1,41
1781631503,DovyGens,1,28
1781631630,AltarExtra,1,32
1781631630,TechMines,1,195
1781631630,Altarly,1,24
1781631630,CreakGens,1,42
1781631630,DovyGens,1,28
1781631737,AltarExtra,1,35
1781631737,TechMines,1,197
1781631737,Altarly,1,25
1781631737,CreakGens,1,43
1781631737,DovyGens,1,28
1781631858,AltarExtra,1,34
1781631858,TechMines,1,196
1781631858,Altarly,1,23
1781631858,CreakGens,1,45
1781631858,DovyGens,1,28
1781631984,AltarExtra,1,37
1781631984,TechMines,1,198
1781631984,Altarly,1,25
1781631984,CreakGens,1,39
1781631984,DovyGens,1,26
1781632101,AltarExtra,1,37
1781632101,TechMines,1,194
1781632101,Altarly,1,25
1781632101,CreakGens,1,38
1781632101,DovyGens,1,22
1781632225,AltarExtra,1,36
1781632225,TechMines,1,194
1781632225,Altarly,1,24
1781632225,CreakGens,1,37
1781632225,DovyGens,1,25
1781632342,AltarExtra,1,37
1781632342,TechMines,1,192
1781632342,Altarly,1,25
1781632342,CreakGens,1,38
1781632342,DovyGens,1,24
1781632461,AltarExtra,1,39
1781632461,TechMines,1,190
1781632461,Altarly,1,29
1781632461,CreakGens,1,36
1781632461,DovyGens,1,24
1781632579,AltarExtra,1,39
1781632579,TechMines,1,194
1781632579,Altarly,1,29
1781632579,CreakGens,1,35
1781632579,DovyGens,1,24
1781632702,AltarExtra,1,39
1781632702,TechMines,1,195
1781632702,Altarly,1,35
1781632702,CreakGens,1,38
1781632702,DovyGens,1,24
1781632835,AltarExtra,1,41
1781632835,TechMines,1,194
1781632835,Altarly,1,16
1781632835,CreakGens,1,37
1781632835,DovyGens,1,30
1781632939,AltarExtra,1,42
1781632939,TechMines,1,199
1781632939,Altarly,1,21
1781632939,CreakGens,1,37
1781632939,DovyGens,1,29
1781633058,AltarExtra,1,41
1781633058,TechMines,1,197
1781633058,Altarly,1,27
1781633058,CreakGens,1,36
1781633058,DovyGens,1,31
1781633176,AltarExtra,1,42
1781633176,TechMines,1,199
1781633176,Altarly,1,29
1781633176,CreakGens,1,36
1781633176,DovyGens,1,33
1781633293,AltarExtra,1,43
1781633293,TechMines,1,199
1781633293,Altarly,1,31
1781633293,CreakGens,1,35
1781633293,DovyGens,1,33
1781633429,AltarExtra,1,44
1781633429,TechMines,1,198
1781633429,Altarly,1,32
1781633429,CreakGens,1,38
1781633429,DovyGens,1,31
1781633535,AltarExtra,1,43
1781633535,TechMines,1,200
1781633535,Altarly,1,32
1781633535,CreakGens,1,41
1781633535,DovyGens,1,34
1781633660,AltarExtra,1,39
1781633660,TechMines,1,199
1781633660,Altarly,1,35
1781633660,CreakGens,1,39
1781633660,DovyGens,1,37
1781633777,AltarExtra,1,39
1781633777,TechMines,1,199
1781633777,Altarly,1,36
1781633777,CreakGens,1,37
1781633777,DovyGens,1,34
1781633906,AltarExtra,1,44
1781633906,TechMines,1,197
1781633906,Altarly,1,36
1781633906,CreakGens,1,39
1781633906,DovyGens,1,34
1781634025,AltarExtra,1,44
1781634025,TechMines,1,196
1781634025,Altarly,1,35
1781634025,CreakGens,1,39
1781634025,DovyGens,1,36
1781634134,AltarExtra,1,44
1781634134,TechMines,1,195
1781634134,Altarly,1,37
1781634134,CreakGens,1,40
1781634134,DovyGens,1,35
1781634266,AltarExtra,1,45
1781634266,TechMines,1,195
1781634266,Altarly,1,39
1781634266,CreakGens,1,42
1781634266,DovyGens,1,33
1781634375,AltarExtra,1,50
1781634375,TechMines,1,194
1781634375,Altarly,1,37
1781634375,CreakGens,1,41
1781634375,DovyGens,1,34
1781634494,AltarExtra,1,53
